Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Sam Lewis,Virginia,Tennessee,28.0,0.92,"[31, 26, 26, 28, 29]","[2.3, 2, 2, 2.1, 2.2]",F,points_rebounds_assists,under,14.4236,17.5,-118,splash_sports,0.73,1.3432,65,,,splash_sports 17.5 O -118; U -118,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",N/A,N/A,"Minutes stable at ~28 (last5:29,28,26,26,31), no injury despite minor wrist scare vs Wright St (played full, 12-4-2=18PRA). Recent PRA:18(WRST),22(Duke),21(Mia),16(NCSU),26(VT) avg20.6>>14.4proj; pts avg14.4>9.1proj. Hot streak, starter role solid but low team PTS69/TN physical D supports under edge, though proj seems stale.","9.13,4.00,1.30","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=54854
Tamin Lipsey,Iowa St.,Kentucky,33.0,0.9,"[34, 30, 31, 30, 17]","[2, 1.8, 1.9, 1.8, 1]",G,points_rebounds_assists,over,26.1175,21.5,-118,splash_sports,0.73,1.3399,68,,,sleeper 21.5 O -139; U -119 | splash_sports 21.5 O -118; U -118,"Team REB: 35.60, Team AST: 17.40, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.87, Team TO: 10.37",N/A,"17 min in blowout last game, prior groin tweak resolved per coach, fully healthy","Minutes proj 33.0 optimistic after 18min in blowout & groin history (recent tweak vs ARIZ resolved per coach). Last5 PRA avg 18.4 (7 in blowout, prior 19-26); volatile production. Component projs inflated: pts15.6>12.9avg, ast5.5>4.8, reb5.1>3.9. Jefferson out boosts role but team slow proj (77pts<81avg, AST16<17). Solid edge but unstable mins/role make over 21.5 risky vs KY.","15.57,5.07,5.48","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=52597
Malik Thomas,Virginia,Tennessee,24.0,0.92,"[24, 20, 22, 30, 22]","[2.5, 2.1, 2.3, 3.2, 2.3]",F,threes,under,1.4243,1.5,125,fanatics,0.59,1.3382,68,,,caesars 1.5 O -164; U +122 | fanatics 1.5 O -175; U +125 | prophetx 1.5 O -171; U +110,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",N/A,N/A,"Minutes proj 25 aligns w/ last5 avg 24.4 & recent 20-30 range; stable role as starter. Recent 3PM: last5 avg 1.6 (1,2,1,2,2), 3/5 hit 2+; last10 avg 1.8. Season 32.4% on ~5 vol. Proj 1.69 matches recent; no injuries/news. Team 3PM proj 9.4 similar to avg. Edge for under fragile due to recent 2+ frequency in tourney games vs weaker Wright St.",1.42,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=52071
Darryn Peterson,Kansas,St. John's,36.0,0.92,"[35, 29, 37, 28, 37]","[1.9, 1.6, 2, 1.5, 2]",GF,points_rebounds_assists,under,26.3216,30.5,-118,splash_sports,0.72,1.3284,68,,,sleeper 30.5 O -123; U -133 | splash_sports 30.5 O -118; U -118,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73","History of cramping, hamstring, ankle issues but cleared for NCAA Tournament and played fully in first round","Consistent 30+ min load recently (avg 33), no recent absences","Minutes proj 36 reliable (last5 avg 33.2, tourney 37 full). Recent PRA mixed: CalBap 28p/1r/1a=30, KSU27/5/4=36, TCU24/8/?~34; often near/over 30.5 in 30+min. Pts proj19 underrates star (28 last); market o23.5pts/o4.5reb/o1.5ast=~31PRA. Tough SJU D11, low team71pts env caps. Health stable now, but variance fragile.","19.22,5.11,2.00","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=58391
Mason Falslev,Utah St.,Arizona,34.0,0.97,"[35, 34, 31, 31, 35]","[2.3, 2.2, 2, 2, 2.3]",F,assists,under,2.6707,3.5,-118,splash_sports,0.72,1.328,68,,,splash_sports 3.5 O -118; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,"Minutes proj 34 stable (last5:35,34,31,31,35; conf 0.97), no injuries/news changes. Recent AST:4(Vill),6(SDSU),5(Nev),3(UNLV),4(UNM) avg4.4>3.5, hot streak. Season3.1,proj2.67 reasonable vs AZ tough D, team AST14.4<17.7 season. Volatile recent but matchup favors under; edge solid but recent form fragility lowers score.",2.67,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53101
Joson Sanon,St. John's,Kansas,18.0,0.92,"[20, 26, 23, 16, 18]","[2, 2.7, 2.4, 1.6, 1.8]",GF,points,under,5.6615,7.5,-118,splash_sports,0.72,1.3245,82,,,sleeper 7.5 O -114; U -145 | splash_sports 7.5 O -118; U -118,,N/A,Rotation overlap with Sellers; recent avg ~21 MPG,"Minutes proj 18 vs recent avg 21 (20,26,23,16,18); stable but overlap w/ Sellers/Jackson/Darling caps upside. Recent pts: 15@Seton(3/13),15@Geo(3/4),10@UConn(2/25); streaky 3PT shooter (dropped 2H prod). Tough KS D, team 73 PTS proj limits shots. Under edge solid but variance risk lowers from elite.",5.66,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=56211
Jaden Bradley,Arizona,Utah St.,32.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,assists,under,4.2649,5.5,-125,caesars,0.73,1.3207,85,,,caesars 5.5 O -106; U -125 | fanatics 5.5 O +105; U -140,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",Tweaked left wrist/finger in Big 12 final but returned to game and practicing normally,Healthy now but slight uncertainty post-injury; blowout limited last game's minutes,"Minutes proj 32 reliable (last5 avg30.8, stable 30+ except blowout); injury minor, full practice/taped but played full prior. Ast last5:4(LIU blowout),2(HOU inj),7(ISU close),3(UCF),6(COLO) avg4.4=proj4.26. Season4.5-4.8, under5.5 in 8/10 recent. Team AST proj down. Variance risk in close game but blowout favors under. Strong edge.",4.26,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=52396
Thomas Haugh,Florida,Iowa,30.0,0.9,"[0, 37, 35, 35, 23]","[0, 2.6, 2.4, 2.4, 1.6]",FC,rebounds,under,4.8536,5.5,106,fanduel,0.64,1.317,72,,,caesars 5.5 O -136; U +102 | fanatics 5.5 O -140; U +105 | fanduel 5.5 O -140; U +106 | prophetx 5.5 O -184; U -135,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",Past ankle injury early March; full minutes since return,"High stdDev (13.91) due to prior absence, but stable high usage recently (23-37); key in top lineups","Minutes proj 30 reliable, recent 23-37 post-injury stable, high role certainty as key F. Rebs last5 played:4(PVA blowout),9(Vandy),8(SEC Ky),5(Ark),0(Tx)-avg5.2, variable(0-9) fragile. Full min comp games often 8-9>5.5. Season6.2rpg. Proj4.85 under reasonable in low team REB37vs45env but Iowa poor reb def risks over. No injuries/news vs. Unstable prod lowers score.",4.85,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54392
Solo Ball,Connecticut,UCLA,25.0,0.92,"[24, 25, 17, 29, 25]","[1.5, 1.6, 1.1, 1.8, 1.6]",GF,points,under,9.7563,11.5,-104,fanduel,0.67,1.3166,92,,,caesars 11.5 O -125; U -106 | fanatics 11.5 O -125; U -105 | fanduel 11.5 O -125; U -104 | prophetx 11.5 O -171; U -147 | sleeper 11.5 O -137; U -120 | splash_sports 11.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,"Adversarial review: Last5 pts 9(Furman 3-12FG),3(StJ),7(GT),19(Xav),8(Marq) avg9.2=proj9.8. Minutes stable25min avg(conf0.92),one17min blowout. Shooting slump<30%FG recent,no bounceback vs Furman.Twitter notes poor def/form,suggest bench? No injuries/role change.UCLA matchup,team PTS72proj<78avg supports under.Edge solid,minor volatility deduct.",9.76,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54875
Donovan Atwell,Texas Tech,Alabama,36.0,0.95,"[38, 36, 40, 33, 35]","[2.5, 2.3, 2.6, 2.1, 2.3]",GF,points_rebounds_assists,under,18.5238,21.5,-115,sleeper,0.7,1.3085,62,,,sleeper 21.5 O -143; U -115 | splash_sports 21.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",N/A,N/A,"Minutes proj 36 stable vs last5 (35-40). Recent PRA:20(AKR),13(ISU),31(BYU),23(TCU),19(ISU) avg21.2>proj18.5. Points recent avg16.8>13.3proj, shooter hot45%3pt. Reb avg3.2<4.3proj. Ast~1. High variance, tournament vs high-pace ALA favors overs. Projection undervalues recent form; under edge fragile.","13.33,4.32,0.87","interpolated_sim,interpolated_sim,poisson_fallback",2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=53696
Dallin Hall,Virginia,Tennessee,29.0,0.95,"[28, 31, 31, 29, 27]","[2.2, 2.4, 2.4, 2.2, 2.1]",G,points,over,7.1163,4.5,-118,splash_sports,0.71,1.3081,62,,,splash_sports 4.5 O -118; U -118,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",N/A,N/A,"Minutes stable at 27-31 last 10g (avg 29), matching proj. Points recent last5: 8,7,2,8,0 (avg5.0), volatile w/2 unders. Season 5.9PPG but proj7.1 high vs recent trend. Tough TN defense, team PTS proj69<<81avg. Role secure PG but scoring fragile, 2/5 overs recently. Edge ok but overstated.",7.12,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53592
Dillon Mitchell,St. John's,Kansas,34.0,0.85,"[37, 14, 36, 38, 32]","[2.3, 0.9, 2.2, 2.4, 2]",FC,points,over,10.588,8.5,105,fanatics,0.63,1.2994,42,,,caesars 8.5 O +103; U -137 | fanatics 8.5 O +105; U -140 | prophetx 8.5 O -133; U -137 | sleeper 8.5 O -110; U -149 | splash_sports 8.5 O -118; U -118,,N/A,"Recent tournament minutes consistently high (32 vs UNI, 36 vs Seton Hall semi, 39 vs UConn final) after outlier 14-min Big East quarterfinal; coach Pitino highlights 'played all those minutes' and praises consistency post-meeting.","Last5 pts avg 7.2 (9,13,6,6,2); last10 5.6pts despite 30min avg. Volatile mins (14min vs Prov w/3PF early fouls); recent 0pt games in 37/30min. Foul trouble persistent (avg 2.3PF last10). Blowout risk vs UNI like Creigh blowout (6pts/29min). Low scoring vol as glue guy; proj 9.5 stale/overstated.",10.59,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53280
Brayden Burries,Arizona,Utah St.,30.0,0.95,"[33, 33, 19, 33, 28]","[2.3, 2.3, 1.3, 2.3, 2]",F,points,under,14.2905,17.5,-125,fanatics,0.72,1.2991,68,,,caesars 16.5 O -115; U -115 | fanatics 17.5 O -105; U -125 | fanduel 16.5 O +100; U -130 | prophetx 16.5 O -145; U -141,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,"Minutes proj solid at 28 (last5 avg 28.4), but volatile (19-33). Recent pts:11@ISU(ankle),31@COLO,21@UCF,3@ISU semi(leg),21@HOU avg17.4. Healthy games 20-31. No new injury; rebounded post-leg. LIU weak (allow74pts), Az PTS proj89>86.6; mismatch favors O17.5 explosion for star Burries. Fragile recent, blowout rest risk lower edge trust. Proj14 low vs role.",14.29,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59285
Otega Oweh,Kentucky,Iowa St.,38.0,0.95,"[38, 39, 35, 39, 43]","[3, 3.1, 2.8, 3.1, 3.4]",GF,threes,under,1.3179,1.5,105,fanatics,0.63,1.2969,65,,,fanatics 1.5 O -140; U +105 | sleeper 1.5 O -145; U -114 | splash_sports 1.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,N/A,"Minutes stable at ~38/gm last5, no injuries or rotation issues. Recent 3PM: 0,2,0,4,3 (avg 1.8 last5, but 0.67 last3 SEC tourney). High volume 5+ att/gm volatile; 2/5 unders. Proj 1.4 reasonable vs season but recent swings fragile. Santa Clara avg 3pt def. Edge ok but not strong due to inconsistency.",1.32,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=52919
Braden Smith,Purdue,Miami FL,35.0,0.95,"[36, 37, 32, 38, 32]","[1.7, 1.8, 1.5, 1.8, 1.5]",G,points,over,17.8031,14.5,-108,fanduel,0.67,1.2938,42,,,caesars 14.5 O -113; U -118 | fanatics 14.5 O -110; U -120 | fanduel 14.5 O -108; U -120 | prophetx 14.5 O -120; U -129 | splash_sports 14.5 O -118; U -118,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,"Minutes proj solid (35min, 95% conf, last5:36/37/32/38/32 stable). No injuries. But points fragile: last5 avg 11pts (26 blowout Queens,14 Mich,5x3 BTT vs Neb/UCLA/NW). Last10:4/10 over 14.5, avg~12. Proj 17.8 optimistic vs Miami (tougher than Queens); Smith's facilitator role leads to volatile scoring. Team 80pts proj lower pace. Unstable production kills edge trust.",17.80,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52901
Christian Anderson,Texas Tech,Alabama,37.0,0.95,"[32, 40, 40, 31, 39]","[1.6, 2, 2, 1.6, 2]",G,turnovers,over,3.6709,2.5,-118,splash_sports,0.7,1.2909,72,,,splash_sports 2.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90","Groin strain from Big 12 tournament resolved; cleared, full strength, scored 18pts/5ast/4stl in first round vs Akron",Post-injury game confirms full workload capacity despite prior std dev; no limitations reported,"Minutes projection solid at 37min (last5 avg 36.4, post-injury 39min vs Akron full go). Season TO 3.4 aligns w/ proj 3.67, but recent 3g: 2,1,2 TO despite high min; prior streak 6TOx3 broken. Volatile TO (1-7 range) fragile for over 2.5. Injury resolved, no role change vs Bama. Team TO neutral. Edge ok but recent trend & instability ding trust.",3.67,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56143
Ivan Kharchenkov,Arizona,Utah St.,29.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,points_rebounds_assists,under,16.777,19.5,-118,splash_sports,0.7,1.2896,28,,,splash_sports 19.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,"Last 5 PRA: 26(LIU),20(HOU),25(ISU),14(UCF),17(COLO) avg 20.4>19.5; last 3 tourney/conf: avg 23.7. Minutes stable 29avg last5, starter role certain, no injuries/news changes. Components: pts avg12.6>10.3, reb5.2>4.3, ast2.6>2.2. Projection stale vs hot streak; under fragile.","10.30,4.29,2.18","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59287
Solo Ball,Connecticut,UCLA,25.0,0.92,"[24, 25, 17, 29, 25]","[1.5, 1.6, 1.1, 1.8, 1.6]",GF,points_rebounds_assists,under,14.0064,16.5,-118,splash_sports,0.7,1.2895,82,,,sleeper 16.5 O -128; U -128 | splash_sports 16.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,"Minutes proj 25 aligns w/ last5 avg (24.4: 25,30,17,25,25). Recent PRA avg 13.8 (15@FUR,7@SJU,7@GTWN,25@XAV,15@MARQ), proj 14 spot-on. Volatile: two sub-10s but 25 outlier. Poor shooting (30% 3PT, 3-12 vs FUR). No injury, starter role stable despite teammate outs (Demary/Stewart). UCLA tougher D, team low PTS proj (72) favors under. Edge trustworthy but fragile streak.","9.76,3.01,1.24","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54875
Tre White,Kansas,St. John's,33.0,0.9,"[37, 30, 38, 21, 32]","[2.2, 1.8, 2.3, 1.3, 1.9]",FC,rebounds,over,6.9385,5.5,110,caesars,0.61,1.2854,82,,,caesars 5.5 O +110; U -148 | fanatics 5.5 O +100; U -130 | fanduel 4.5 O -144; U +108 | prophetx 5.5 O -141; U -176,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,"Key rotation player in top lineups, strong first-round performance; avg ~31 min despite std dev 6.09","Minutes proj 33 matches last5 avg 31.6 (37/30/38/21/32), but high std dev w/ 21min outlier (no fouls). Reb last5:7(CBU tourn),3(HOU),3(TCU 38min),11(KSU),14(ASU) avg7.6>5.5, but two low-reb games despite mins expose fragility. Season 6.7reb/32min. Starter, no injury. Team REB proj35.7<38.6 vs stout SJU. Solid edge, minor deduction for reb variance.",6.94,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53086
Josiah Moseley,Texas Tech,Alabama,22.0,0.9,"[21, 22, 15, 18, 25]","[1.9, 2, 1.4, 1.6, 2.2]",FC,points_rebounds_assists,over,17.9393,14.5,-118,splash_sports,0.69,1.2824,68,,,sleeper 14.5 O -147; U -112 | splash_sports 14.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",N/A,N/A,"Minutes proj 22 aligns w/ recent avg 20+ (last5:25,18,15,23,22), stable off bench role splitting C w/Bamgboye amid Toppin injury. PRA last5 avg14.6 (21,10,7,15,20) volatile vs proj17.9; pts~9 ok, reb7.7 high vs recent~5, ast1 fine. Post-fracture hot streak (13G total) but small sample risks regression. Fast Alabama pace aids upside, but matchup rebound woes & variance cap trust.","9.23,7.66,1.04","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56172
Motiejus Krivas,Arizona,Utah St.,25.0,0.98,"[25, 23, 27, 25, 22]","[2.7, 2.5, 2.9, 2.7, 2.4]",C,blocks,under,1.5619,1.5,130,fanatics,0.56,1.2818,28,,,fanatics 1.5 O -170; U +130,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,"Minutes proj 25 stable (last5:22-27), high conf, consistent starter post-injury. Recent BLK:4(LIU),1(HOU),2(ISU),2(UCF),3(COLO) avg2.4 last5; last10 avg1.9. Season2.0. Proj1.56 underestimates hot streak. No injuries/foul issues. Utah St paint focus aids blocks. Team BLK proj down but Krivas anchors D. Under lacks edge.",1.56,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=55294
Josiah Moseley,Texas Tech,Alabama,22.0,0.9,"[21, 22, 15, 18, 25]","[1.9, 2, 1.4, 1.6, 2.2]",FC,rebounds,over,7.6639,5.5,-118,splash_sports,0.68,1.2648,58,,,sleeper 5.5 O -120; U -137 | splash_sports 5.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",N/A,N/A,"Minutes proj 22 stable, last5:25/4reb(Akron),18/4(ISU),15/2(BYU),23/6(TCU),22/9(ISU); avg 20.6min/5reb. Volatile REB (2-9), recent 4,4 under line. Post-injury small sample(13G,3.7season avg). Toppin out boosts role but Alabama frontcourt tough, aware of surge. Team REB proj40>37avg favorable but 7.7proj aggressive vs trends.",7.66,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56172
Donovan Dent,UCLA,Connecticut,36.0,0.92,"[34, 39, 38, 10, 40]","[1.7, 2, 1.9, 0.5, 2]",G,assists,under,5.8504,6.5,101,sleeper,0.63,1.2621,78,,,caesars 5.5 O -205; U +151 | fanatics 6.5 O -105; U -125 | sleeper 6.5 O -167; U +101,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",Recovered from prior calf strain; full participation in UCF game (40 min),"High recent usage (38-40 min), key PG in all top lineups, sustainable in close tournament game","Minutes proj reliable (36min, 0.92 conf; 40min post-injury vs UCF). Recent AST: 5(UCF40m),1(PUR10m inj),12(MSU38),12(RUTG39),7(USC34); avg 7.4 last5 but 5 latest full game. Post-hot streak cooldown. Team AST 13.3 proj <16 szn avg, low PTS68. UConn top D limits opps/assists. Under 6.5 edge holds vs previews pushing over on stale form.",5.85,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52830
Tre Donaldson,Miami FL,Purdue,33.0,0.88,"[36, 37, 38, 24, 34]","[1.7, 1.8, 1.8, 1.1, 1.6]",G,points_assists,under,19.7166,22.5,-118,fanduel,0.68,1.262,75,,,fanduel 22.5 O -108; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,"High std dev (5.08); recent variability (24-38 min), projecting near avg for tournament","Minutes proj 33 aligns w/ last5 avg ~33 but high var/foul risk (24min vs VA). Recent PA: last5 avg22 (23MO,10VA,20LOU,31LOU,26SMU), variable 10-31. Season 16.5pts+5.8ast=22.3 near line. Proj 19.7 reflects Purdue D/team low PTS73/AST14.7. Key PG role stable, no inj, but volatility & matchup favor under modestly.","14.79,4.92","interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52408
Drake Allen,Utah St.,Arizona,33.0,0.95,"[37, 30, 31, 30, 33]","[3.5, 2.8, 2.9, 2.8, 3.1]",G,steals,over,2.3317,1.5,-115,fanatics,0.67,1.2619,84,,,fanatics 1.5 O -115; U -115 | splash_sports 1.5 O -118; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,"Minutes proj 33 solid vs last5 avg 32+, high conf, no injury news. Recent steals last5:3,1,4,2,2 (avg2.4), last10 2.3 matching proj2.33. Role as PG starter certain. But AZ allows just 6.0 opp STL/g (elite), team STL proj down vs season. Foul trouble risk (recent 5PF games). Edge good but matchup tempers.",2.33,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53191
